ClientID,Business_Size,Sales_M1,Sales_M2,Sales_M3,Sales_M4,Sales_M5,Sales_M6,Sales_M7,Sales_M8,Sales_M9,Sales_M10,Sales_M11,Sales_M12,Purchases_M1,Purchases_M2,Purchases_M3,Purchases_M4,Purchases_M5,Purchases_M6,Purchases_M7,Purchases_M8,Purchases_M9,Purchases_M10,Purchases_M11,Purchases_M12,Decl_Sales_M1,Decl_Sales_M2,Decl_Sales_M3,Decl_Sales_M4,Decl_Sales_M5,Decl_Sales_M6,Decl_Sales_M7,Decl_Sales_M8,Decl_Sales_M9,Decl_Sales_M10,Decl_Sales_M11,Decl_Sales_M12,Decl_Purchases_M1,Decl_Purchases_M2,Decl_Purchases_M3,Decl_Purchases_M4,Decl_Purchases_M5,Decl_Purchases_M6,Decl_Purchases_M7,Decl_Purchases_M8,Decl_Purchases_M9,Decl_Purchases_M10,Decl_Purchases_M11,Decl_Purchases_M12,CreditGrade
C1203,micro,403349,292477,399670,315276,623335,546634,572353,558457,278197,325706,543638,441197,323018,229159,316846,264370,439751,447968,477665,451132,203055,230030,388809,350103,351729,254647,355501,283317,541402,477190,501017,492218,239678,282428,486705,385215,302339,221698,295559,241922,375046,394571,473234,446202,181480,211701,377110,349317,C
C1204,micro,372858,496551,119552,337595,485628,457991,547686,500076,537589,372919,632847,546622,274458,382659,88632,281823,408040,360469,404752,370836,407261,280563,486348,389140,333173,439494,107372,300148,432313,400118,488175,444488,480569,322637,566755,472978,247714,359440,87048,272444,365173,323658,400490,346336,378039,255722,416528,379919,C
C1205,micro,290234,197805,187177,267515,244530,209233,273323,298128,192403,266703,189313,220936,221861,157009,142352,209168,203111,164724,222063,215872,152995,216248,152033,187130,260320,175322,167834,231512,217259,184522,241935,263522,166766,238249,165063,198009,210712,136086,138565,208990,183056,146758,197393,193537,151448,196516,131995,180355,C
C1206,small,2409312,1297265,647976,2465594,2074791,1750845,1599410,1619935,1219321,2352432,1203540,1552787,1806745,998112,548781,1877035,1645464,1278121,1224603,1252779,969334,1797946,994580,1173442,2140235,1117989,564270,2122257,1852699,1521582,1416540,1409306,1092827,2094622,1078963,1374180,1739619,859582,478739,1869091,1585149,1132519,1124974,1243342,891117,1633088,895526,1157476,C
C1207,small,1067269,961289,1720847,1322420,1913105,733308,1230610,1794300,1133371,991310,1041580,1175003,778701,676318,1317151,990013,1349998,569868,913356,1518062,936872,763422,749493,993517,927087,845388,1532427,1187264,1689524,646625,1066828,1582572,983656,883737,906014,1054134,663054,667285,1230776,960537,1299409,510102,912682,1377462,843727,689371,672419,880813,C
C1208,micro,471000,429552,391911,327455,237666,512881,284416,249150,443553,376028,425369,300058,358603,325508,308117,261311,200554,390409,206604,211771,312757,311846,357198,223178,414838,384486,349076,292184,206055,461415,246064,222673,389482,330041,379645,259444,317495,293328,262640,246245,199410,369942,193291,201126,305883,292601,312242,209100,C
C1209,micro,514243,474324,533526,409041,596649,411998,356545,641665,682332,750525,312902,613752,380391,343902,382616,316804,498690,318600,251903,479365,493000,579789,231377,475461,452510,425937,462123,367646,526472,369609,311354,552825,605523,652268,279641,551948,324562,297399,366186,309373,434904,282290,217099,436242,480225,574988,214002,415877,C
C1210,micro,381164,378266,269443,387838,394249,291910,453866,432244,265253,330309,308116,437227,293547,294663,191287,315259,325626,214057,364083,357994,214187,279134,261242,333519,337980,332494,238604,343270,344171,260178,407829,377846,232523,293609,273713,392829,264185,283693,162998,283846,284324,190133,350723,315097,206662,271150,228550,331153,C
C1211,small,2369252,2331060,1506249,2384552,2246795,2084540,2133876,2362280,1709024,2378766,2019477,1190905,1729350,1761006,1277538,1943307,1706360,1752101,1664172,1998190,1253819,1771985,1627930,926632,2070622,2083932,1318289,2075847,1960245,1807335,1882864,2097188,1479331,2112324,1776550,1035821,1576090,1551867,1247811,1819613,1573739,1499376,1588275,1753072,1198921,1579570,1573199,858922,C
C1212,micro,459584,376469,512786,314120,327436,496073,395533,422657,389119,443555,366471,538466,386786,264482,400606,233627,271404,384789,319538,315605,287885,322731,274091,435576,411929,330832,443279,273468,290522,446302,341173,371524,337168,393898,327079,476659,345797,252094,353051,211548,255801,375052,288580,295330,253852,321210,245024,384333,C
C1213,micro,405857,612852,595502,376779,540487,312380,357410,517550,610574,528190,423529,678974,309282,448659,497610,289519,410722,250129,263651,368795,483503,411118,298033,511947,351238,540757,523589,325743,465588,271529,309327,457216,535428,474264,368067,586007,282982,419412,423523,284488,380807,237565,229428,343605,464568,370078,265086,505056,C
C1214,micro,203009,217397,152250,187736,159261,215931,140064,175365,237059,174547,103989,149064,150313,155140,119192,146322,126407,153240,101264,132991,199975,130285,82631,121611,179938,192552,136600,164975,142009,193279,124305,155324,208438,153883,92472,132763,127871,138433,104393,137870,116806,139334,93362,114336,182197,128351,71416,104614,C
C1215,micro,150569,100538,114104,49456,68018,133229,131567,135998,109705,108919,134506,95075,118016,79895,88144,36327,50759,100970,108825,111045,86125,83051,102416,76303,131840,86926,98918,44209,60520,118701,117458,120153,95151,94868,116348,83914,109877,68226,75952,35778,44446,92628,106226,105525,81015,75643,98633,65575,C
C1216,medium,4418046,2446953,3171787,3359358,3307308,3583549,2559751,3799272,3332703,2502696,2887161,2288295,3549096,1958698,2395740,2821441,2385132,3033788,2010050,3209416,2447022,1948450,2270966,1711599,3876837,2173593,2747081,2890627,2878043,3155773,2270091,3392605,2992885,2157845,2524735,1998027,3156980,1695896,2359961,2528743,2329429,3008698,1876500,2986742,2381801,1662690,1983889,1692855,C
C1217,small,1317389,495806,1523138,1992098,863652,1295764,905072,1090947,977606,1035698,1525393,939700,984557,379585,1090587,1582139,623536,961290,660203,818511,742774,833082,1084586,701903,1169029,438823,1341799,1771607,775609,1147855,799464,949293,842035,928853,1360419,835546,966646,356377,979581,1419146,565721,941985,570944,719476,730193,724088,1041021,623242,C
C1218,small,1825266,1114990,1651158,736162,1067161,1307148,1440656,1386558,1635348,2285661,1944999,1560543,1479205,837448,1391542,569889,759188,1039229,1200184,998064,1333606,1941010,1553418,1297258,1599088,1002074,1479087,634376,959078,1146484,1295986,1226787,1407814,1980712,1708286,1401668,1381357,769028,1207422,535647,647480,886661,1177989,929919,1179989,1805448,1490305,1233557,C
C1219,micro,466638,428644,357601,309161,371192,487056,444526,360889,335553,404549,537169,382378,353718,305349,302052,252385,311729,389580,358423,297088,238349,342598,419530,314523,409115,377773,318838,276735,325729,421918,398348,321625,290828,362704,482820,339596,344279,280716,268428,234036,289561,351208,343204,275845,236410,317451,377715,307193,C
C1220,micro,343848,281003,258238,328119,288906,277579,239461,202000,259851,455292,237662,211221,288201,206315,193905,258988,244786,215447,193430,155493,203107,331062,188656,166958,302684,249734,227142,294288,250567,241211,212326,174918,227459,405148,208678,182938,281976,202020,173071,253385,227796,202779,182625,148574,172886,293328,171680,156116,C
C1221,micro,412141,329376,586790,673064,342961,528947,260012,520874,373062,392083,196751,530033,348465,259628,426467,557229,252786,371729,208771,431421,291818,306683,164616,408946,358485,294318,519990,602761,308121,468286,229849,461159,334995,341160,171831,474286,319297,235117,420345,478747,230187,352338,187144,397111,268331,301539,140540,388989,C
C1222,micro,186423,85996,173190,198568,210193,148348,167948,199432,112334,138380,133168,174580,146949,70204,131912,144126,176098,122701,131116,153062,89117,109976,106858,129690,167203,76729,154765,171292,186160,130084,150205,175454,99247,124478,119646,152048,136425,63658,131232,127028,164709,114082,129686,131051,80501,101518,105646,118722,C
C1223,micro,94709,135129,141887,110976,94595,120097,140805,148500,153022,110483,134222,117330,80423,104489,104904,85611,71081,101316,113635,120387,118935,88728,104594,82965,81727,121304,125175,96690,81361,105486,125720,132629,134253,95107,119167,104535,77903,99203,96145,82954,63412,89992,108347,114160,110265,79329,95120,81233,C
C1224,small,1327420,1891939,2029645,1537907,2649557,2157954,1334267,1752364,2547649,1636673,859104,1503345,1119574,1327895,1566217,1171689,1977769,1549195,1008969,1479285,2075701,1235230,644650,1153795,1155610,1682680,1822772,1382556,2319096,1941505,1181691,1545732,2292383,1460696,765177,1310606,1006388,1250186,1453839,1024888,1845839,1512599,910950,1259936,1831299,1204764,633608,1050194,C
C1225,micro,409467,220636,250671,337412,187573,273535,362572,256729,211285,405854,362007,331443,303908,185339,192263,283019,135102,222450,259014,216409,171062,330734,279749,259135,361343,195673,222291,295918,166443,241325,319358,230601,183234,351519,318919,288886,267044,159861,176918,254649,122305,216008,250988,214169,157747,302399,249569,227560,C
C1226,micro,380249,376887,182765,347210,296921,180641,254525,258209,174020,424252,239261,336138,297914,293204,154795,292883,216479,148782,180726,209116,124872,321267,198731,239121,341892,338839,159973,312304,264932,155930,226049,226361,149995,377114,213244,293992,281629,277140,147835,292630,206621,135203,172544,188225,121516,320898,190757,237927,C
C1227,micro,508385,590230,505043,542624,587289,262610,387989,529205,424509,422755,607952,358851,367071,425879,410978,459207,471560,201944,278183,390797,314232,315018,500868,285678,450890,522868,451570,480861,517546,233299,340997,468707,372316,364439,525084,313086,341560,412557,363782,422433,470162,173473,275860,385584,277228,301341,429939,253271,C
C1228,micro,215880,190302,281739,122109,313862,290090,163060,302024,267611,203131,188301,253959,162999,139476,200904,94304,263723,213745,135059,251266,194115,166501,149373,193770,187541,167106,243717,106233,270671,249503,146501,263908,234662,178563,167558,223117,144755,124734,186339,94113,243194,206782,122676,215322,184515,150145,145406,188546,C
C1229,micro,256592,156796,197638,222224,59009,170001,270163,222031,243873,195717,265970,324233,193160,132556,145224,160801,42032,133063,226463,179922,192473,145420,187729,266255,226922,135425,173713,196583,52054,146915,235507,193118,213860,173207,238786,282600,164770,113089,131131,154523,35747,132114,213831,161038,191747,133378,172874,260225,C
C1230,micro,281026,249418,391169,279352,193920,272053,266646,241438,180169,232716,117245,182935,207589,184984,314253,232530,136501,225475,220997,197355,141049,186151,83956,142768,241968,216527,351954,244111,168301,236392,231808,208772,159589,201713,104196,163246,177173,173158,276951,230268,121335,214860,215152,174917,129594,183644,78866,121460,C
C1231,micro,304740,631040,363854,571408,550902,693361,377949,579982,644948,520112,436619,521425,227744,483713,296896,411221,447769,492641,298089,412518,492344,401681,330213,394405,270085,550381,325803,512303,474318,613730,336067,520887,573429,464655,378460,466835,217132,478669,284632,355665,393457,438252,289205,407358,419514,399416,281651,387676,C
C1232,micro,310343,286874,297235,346813,315728,411781,179011,427614,338582,244669,409560,352276,225371,238657,234989,282204,233201,349269,139736,324135,253119,197563,329841,289413,268181,254410,256214,302429,280782,359984,159882,376862,295049,219865,361713,306986,210469,234159,216870,271999,233014,322742,122256,298963,227885,168783,302128,274283,C
C1233,small,1761617,1610430,1309549,1525650,1579309,1327856,1651168,937081,1833430,2020550,1362082,1589837,1271843,1209333,924261,1153705,1164046,1009924,1368616,710029,1397791,1489671,1016274,1269640,1571097,1419057,1176393,1371476,1408365,1189188,1445359,836658,1629884,1763156,1210476,1373818,1124120,1074086,801314,1129885,1154809,968577,1216218,673967,1296337,1311503,952266,1160501,C
C1234,micro,448129,304159,270510,403129,400854,277444,331244,144956,424812,411772,408586,163221,347507,213540,220715,335563,302538,219821,235616,109489,356830,328473,310354,133565,391070,268489,242043,353724,357596,240197,294201,128748,369056,369357,358610,146307,298499,187412,189176,319198,284142,204433,201805,102286,320951,303984,269010,125696,C
C1235,medium,4898929,4145612,4876647,4689423,3468577,2812837,5714747,2892705,5180360,4952320,4913459,4101934,4132800,3042192,3736480,3406773,2850950,2310020,4548719,2350096,4346467,3595961,4043040,3005938,4401541,3592937,4329058,4054013,3034348,2447132,5032638,2535915,4489769,4442981,4323187,3657557,3957701,2898075,3520236,3056297,2671367,2152677,4198993,2171147,3803761,3569682,4017650,2812518,C
C1236,micro,296197,175138,178036,217536,176646,134286,291822,264003,231129,309283,227734,228401,233815,140086,136137,161302,145655,103536,230240,200724,168786,248562,182729,168652,259311,151007,158998,187703,155321,117801,260571,231494,202632,273058,199941,203420,229045,132856,134765,159763,138116,96152,225756,189771,143668,247500,160486,150456,C
C1237,small,1089660,1237440,1388843,1512708,1706309,1668827,1376658,1706753,1439566,1618151,1385395,1327951,921104,885705,1159355,1118225,1245490,1337542,983170,1415822,1046376,1237862,1130320,1070383,937967,1078956,1234660,1359667,1519701,1494048,1192085,1494521,1270949,1455287,1235957,1190102,881266,759528,1027603,1027914,1119124,1194644,953583,1377970,924869,1093324,994913,1044577,C
C1238,small,765891,923580,1185293,801924,914924,766225,1195128,1366698,575957,873807,1035968,1193197,637945,660016,933624,640074,652354,561871,1012409,1072667,458780,664438,818104,1004827,664628,820982,1036563,711764,816345,689040,1042729,1193086,508927,775672,931008,1072676,573599,573258,872812,576837,597282,490998,886898,1033947,415578,569161,777132,963858,C
C1239,micro,168238,440122,290500,359316,337882,380996,333826,446215,353785,278720,316846,426207,142324,327040,208240,279922,263554,302379,246597,339694,279073,224244,243619,317667,149853,379621,260885,310247,295887,328025,299680,384990,316514,243499,284622,381372,128629,311277,194029,256360,224804,299298,234189,321756,266784,195109,242710,309303,C
C1240,small,548181,490278,392260,625798,735842,641883,735146,642325,620244,509675,589752,520354,432779,393311,312744,507035,535289,472572,619351,464330,460708,410927,440773,434767,474041,431737,342656,560893,640105,577644,650517,569354,541337,447347,527531,448247,407132,366201,306403,460043,498833,424493,580210,449133,421963,365782,431600,399037,C
C1241,medium,1669983,1571352,1748039,2444599,2686812,1793408,2212215,1870599,1602947,2076661,1921596,1488245,1215105,1119584,1269926,1923837,1980972,1328111,1565948,1558942,1210754,1741069,1469188,1229173,1463239,1373989,1570568,2113433,2396282,1585935,1934293,1653131,1430918,1858505,1660324,1329891,1175329,1021849,1217303,1919906,1909868,1259398,1398971,1532960,1104370,1484776,1391767,1177599,C
C1242,small,822112,1077339,1561487,1630564,1215732,1248753,1044506,1403476,778569,1507940,1083448,1131928,681093,827644,1264754,1179192,880485,1052359,852674,1020037,628074,1084648,827890,815914,722593,954540,1351313,1439299,1046131,1119005,915107,1219338,678009,1353093,973575,988840,653797,715541,1240383,1003547,787964,912020,783597,874684,550800,1023003,756594,705734,C
C1243,medium,2478004,2993346,3377457,2373541,2390988,2509267,3413221,2600383,2982013,2180148,3338998,2461572,1811438,2141057,2429100,1720689,1726773,1886418,2783340,2173422,2274738,1563651,2457710,1998642,2137428,2670195,2978860,2055091,2075709,2190502,3040236,2301801,2648241,1905338,2995100,2197483,1621282,2025723,2389871,1574295,1541999,1809787,2674317,1980489,2056672,1358293,2175608,1914300,C
C1244,micro,367791,486420,408129,429771,403878,400496,261366,188321,392603,274399,625283,527069,288712,354303,335481,341683,332709,336890,199106,134919,300703,206336,469822,377262,324538,429600,357998,374410,363183,349072,233258,165518,342205,237168,555141,474053,261118,338493,330369,322811,329807,326841,174767,124270,263745,185068,466187,353788,C
C1245,micro,480759,589472,519363,169507,261388,330489,434554,349792,346536,396079,589878,319090,407058,424886,368068,140120,201454,258851,342112,256631,258353,336332,465193,256874,426268,508665,466265,152219,226422,293486,390921,304161,298690,355941,510661,286488,363466,417492,355179,129125,171888,239545,325994,234959,233117,301878,444493,245917,C
